reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,clean_content
22b8c58e-bda4-48a5-b9fb-0f0e05ca202e,dian natalia,https://play-lh.googleusercontent.com/a-/ALV-UjUdHnBVx7cVSi15H_UDKx1Bm7wvo-Cp8fXXPj_ydV8it7yXcJs,bagus walaupun agak membagongka n ceritanya,4,0,3.7.0,2024-04-26 14:51:19,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Rina",2024-04-27 02:17:06,3.7.0,positif,bagus walaupun agak membagongka n cerita
b417a6ae-6e51-4c7c-bec5-570ec1c1422f,Indri Afiyani,https://play-lh.googleusercontent.com/a-/ALV-UjWdICWWj1mG0UvCf5RMEtnCKs2go5uZpfzEpR8oFPD67k7ymNSk,Lebih mudah dan bisa cari info film apa yg terbaru,5,1,3.7.0,2024-04-26 10:08:14,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2024-04-26 10:13:02,3.7.0,positif,lebih mudah cari info film apa baru
ea4094f0-d8a6-45bf-ae65-49fc959a7080,Abi Rodja,https://play-lh.googleusercontent.com/a-/ALV-UjXPDGJ3_3TEX1xvTEFaYNU6I0S5ZQOoz8SnxA2VbdNChYDfvPPb,Buat yg ngomong jaringan tidak stabil berarti hpnya burikkk Ganjor ganjor meday,5,1,,2024-04-24 05:04:24,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-24 05:07:23,,positif,buat ngomong jaring stabil arti hpnya burikkk ganjor ganjor meday
4bb5dc60-1da8-47d1-bb43-df16b8fabf4c,Tk pkms,https://play-lh.googleusercontent.com/a-/ALV-UjW-wXx9s3CcoIqGxzKN-0zqaDWgKq9fyQYXUUN_T9ORJv2hxQwA,"cepat, hemat watu, peluang gk ribet",5,3,3.7.0,2024-04-22 16:27:12,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2024-04-23 02:49:15,3.7.0,positif,cepat hemat watu peluang ribet
3c9050fb-09f5-41e8-95d1-e4fee79147c5,wahyu nurcahyo,https://play-lh.googleusercontent.com/a-/ALV-UjUvphiLexAQJMMX4vDX6zFmhOxjlpymnvY6DruLStYhm5IHiqhf,piye Yo pokokmen Saiki penak nonton pesen online,5,0,3.7.0,2024-04-22 11:08:54,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2024-04-23 02:05:22,3.7.0,positif,piye yo pokokmen saiki penak nonton sen online
50559707-2c65-4e4a-9840-ffa3eb0d910d,Fahmi Firmansyah,https://play-lh.googleusercontent.com/a/ACg8ocL0VLG9nsWAxye4EkgpUDXPV1Poc33U_lJleVMlM6B3i9a1WA=mo,Sayang nya kalau mau liat film lain tidak ada cuma film itu itu saja,5,0,3.7.0,2024-04-22 08:29:48,"Hi TIX Hunter, terima kasih untuk review yang Anda berikan. Untuk jadwal setiap harinya berdasarkan dari pihak bioskop, karena jadwal yang ada pada aplikasi kami adalah jadwal yang dimunculkan oleh pihak bioskop. Jika pihak bioskop belum memunculkan jadwal, maka tidak ada jadwal yang akan muncul di TIX ID. Terima kasih/Bagas",2024-04-22 08:41:09,3.7.0,positif,sayang mau liat film lain ada cuma film
90c38c12-7a61-44bc-b3a3-fcdd79a2fdbe,Balqiz Anindya A.Y,https://play-lh.googleusercontent.com/a-/ALV-UjW-nxHrFig6EtTqlpj_jKiVcmeUIli7bSk__dlTwOiF5suPhm3A,Bermanfaat,5,0,3.5.0,2024-04-22 05:43:00,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2024-04-22 05:46:57,3.5.0,positif,manfaat
f42ad17b-8549-46cb-b8f2-1c6cfc39fac7,tri subagyo,https://play-lh.googleusercontent.com/a-/ALV-UjU1jtM0Nb5GY_AT17zRNGQUqKV2XjPmEkWpU6axg72qA_TBDey2,Opsi pembayaran masa cuma dana doang,1,0,3.7.0,2024-04-20 11:25:23,"Hi TIX Hunter, terima kasih atas review & saran yang diberikan. Tentunya akan menjadi pertimbangan kami kedepannya. Sebagai info, dengan DANA Anda dapat membayar/top up melalui VA, kredit/debit card dan di beberapa minimarket. Untuk pertanyaan lainnya, mohon berkenan untuk menghubungi kami melalui email di help@tix.id. Terima kasih/Bagas",2024-04-21 02:55:22,3.7.0,negatif,opsi bayar masa cuma dana doang
1009fce9-0bae-4267-880f-c56fd7ae524f,Ikhwan Akhi,https://play-lh.googleusercontent.com/a-/ALV-UjX2_ZKr5tryahZpvEtfippbXh0yhNuG55lS_ftWROc1AsykhrlAhg,Mantul Cinepolis,5,0,1.19.2,2024-04-20 10:33:30,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-20 10:39:24,1.19.2,positif,mantul cepol
c3d4ae7c-aa63-4c82-b1c0-09e81d1c6a12,Henvy Sumardi,https://play-lh.googleusercontent.com/a-/ALV-UjVFDGKM13PaJNM3El4cIuMByqDRSBjKi7LUpJc6lcI843cQIJ3Eeg,Tix ID saya tidak bisa di update,1,0,,2024-04-19 17:58:20,"Hi TIX Hunter, mohon maaf atas ketidaknyamanannya. Mohon untuk lakukan tips berikut yaitu clear data terlebih dahulu lalu nyalakan airplane mode beberapa saat. Setelah itu Anda dapat mencoba kembali. Jika masih terkendala, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-20 02:50:00,,negatif,tix id update
978d64ff-df61-4ecf-ba4c-15a1609d5b57,Kelvin Aja,https://play-lh.googleusercontent.com/a/ACg8ocJKNQ6TxXN836ExOCko-p8xxMv8XTQu8JYxas-zBLHuEbnRCg=mo,Hai kak tambahin juga dong provinsi Banten sama kota Rangkasbitung,3,0,3.7.0,2024-04-19 15:00:52,"Hi TIX Hunter, Untuk provinsi Banten, bioskop yang tersedia dapat mengecek di menu lokasi bioskop. Untuk Rangkasbitung tentunya akan menjadi pertimbangan kami kedepannya. Jika memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-20 03:01:38,3.7.0,netral,hai kak tambahin juga dong provinsi banten sama kota rangkasbitung
35da541f-afee-402e-a8cf-2db74beee15f,Teguh Ismail,https://play-lh.googleusercontent.com/a-/ALV-UjWQ3S3kCfHOJYolRo6rFXAvE2SX9w6O7arBIuDEJz6emNTtG-ui,"Metode pembayarannya ga asik, cuman dana",2,1,3.7.0,2024-04-19 07:38:55,"Hi TIX Hunter, terima kasih atas review & saran yang diberikan. tentunya akan menjadi pertimbangan kami kedepannya. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di bioskop kesayangan Anda. Jika memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-19 07:43:36,3.7.0,negatif,metode bayar asik cuman dana
07bfed80-f132-4c34-bfcd-86b17d7d6cd9,Faisal Rivan (Ichank),https://play-lh.googleusercontent.com/a-/ALV-UjUa0bx_wV6cGSs7hbdLRDzLvOhxjqDDqrm4kXIHUQ51Ck5Gmb_-Eg,Very good...👍👍,5,0,3.7.0,2024-04-18 16:57:48,"Hi TIX Hunter, thank you for your review. Hopefully, TIX ID can be your favorite choice to buy movie tickets at your favorite cinema. If you have any questions, don't hesitate to get in touch with our Customer Service e-mail at help@tix.id. Thank you/Rina",2024-04-19 02:34:19,3.7.0,positif,very good
f1ee6305-4a19-4d55-955b-94f38ecafccc,Cikal Family,https://play-lh.googleusercontent.com/a-/ALV-UjXuB_LpHWda0GQEKMBOkysYpLej_h56D6LubI2uLKxO41SgA7Q,aplikasi oke banget,5,0,3.7.0,2024-04-18 12:53:55,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Rina",2024-04-19 02:33:56,3.7.0,positif,aplikasi oke banget
ef158e11-8f53-4792-a8f5-9a84bdca9957,dealove_,https://play-lh.googleusercontent.com/a-/ALV-UjUyyGMXmffCuSgI2ZJeTH1p_htd5sIVpP4zJXSPWnF8_hTllL-Q,"bagus sii, tpi tolong metode pembayaran jangan hanya satu metode saja, tambahin yang lain",4,5,3.7.0,2024-04-18 11:05:15,"Hi TIX Hunter, terima kasih atas review & saran yang diberikan. tentunya akan menjadi pertimbangan kami kedepannya. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di bioskop kesayangan Anda. Jika memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi kami melalui email di help@tix.id. Terima kasih/Bagas",2024-04-18 11:08:26,3.7.0,positif,bagus sii tpi tolong metode bayar jangan satu metode tambahin lain
c769296d-1ae3-4ed8-8d81-bc0c8a8d81d5,Dessy novita sari,https://play-lh.googleusercontent.com/a/ACg8ocJ_g1WjyMQQi5sqa_LgIQW3oJEbvatIwlyuNRs3QW2NGLY8wA=mo,"bagus, tapi sayang poin nya sedikit",5,0,3.7.0,2024-04-18 09:38:32,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-18 09:41:03,3.7.0,positif,bagus sayang poin sedikit
5d3f5bba-e17c-459a-a9d3-213e4bb67c97,Hary Hernando,https://play-lh.googleusercontent.com/a/ACg8ocJqiSDfktVVfCEeKVfDccJEqaUSNdG7aFMEPRvewnIu1jDGCg=mo,Admin nya kemahalan,1,0,3.7.0,2024-04-18 03:09:52,"Hi TIX Hunter, biaya layanan Rp4.000 adalah biaya resmi yang sudah termasuk pajak. Terima kasih atas saran Anda untuk meningkatkan kualitas kami. Jika Anda memiliki pertanyaan dan saran lainnya, Anda dapat menghubungi kami melalui email di help@tix.id. Terima kasih/Bagas",2024-04-18 03:12:26,3.7.0,negatif,admin mahal
e53b0132-04b4-4b62-8759-3f188ca84a5c,Adi,https://play-lh.googleusercontent.com/a/ACg8ocLB8ma3frZdygmHaIa3Jr3L7XIixQhUm7zxwtyF9NkfqGMhog=mo,Ga bisa refund tiket,1,0,,2024-04-17 15:38:06,"Hi TIX Hunter, setelah pembelian tiket Anda dinyatakan berhasil, maka Anda tidak dapat membatalkan atau meminta kembali dana yang telah dibayarkan, dikarenakan semua penjualan bersifat final. Agar terhindar dari masalah ini, kami menyarankan agar Anda memastikan kembali detail pembelian sebelum melakukan pembayaran. Terima kasih/Bagas",2024-04-18 02:44:36,,negatif,refund tiket
638f1729-ac12-4af3-80bd-273d3416c6b2,Hasbia Adriansyah,https://play-lh.googleusercontent.com/a/ACg8ocJnBEwhBSqil5TW30BrI861avIshYSkxOFIsQZKrUq3WutwkQ=mo,Blok banyak eror,1,0,3.7.0,2024-04-17 11:59:57,"Hi TIX Hunter, kami mohon maaf atas ketidaknyamanan yang Anda alami. Mohon berkenan mengirimkan detailnya kepada kami melalui email di help@tix.id untuk kami lakukan pengecekan lebih lanjut. Pastikan Anda sudah update aplikasi TIX ID Anda ke versi terbaru. Terima kasih/Bagas",2024-04-18 02:41:28,3.7.0,negatif,blok banyak eror
0a958b43-e70b-4e7a-92d1-d26837e39862,Wahyu Ibrohim,https://play-lh.googleusercontent.com/a-/ALV-UjUkU0p3PdD38OSI9kwDb7MgOpY9rGMJc7nut0Oo2wO0efk_ZbG-,Alhamdulillaah,5,0,3.7.0,2024-04-17 09:18:33,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-17 09:21:04,3.7.0,positif,alhamdulillaah
7504bcb0-b069-4173-a9a0-993f06f05baa,Dewi Monalina,https://play-lh.googleusercontent.com/a-/ALV-UjU7hfBlhKdCpCdBODOZqqJktkbk8RhERxVcD6qPC4V_bjdUZ6o,Baru download dan ternyata TIDAK LENGKAP BIOSKOPNYA.,1,0,,2024-04-17 02:55:12,"Hi TIX Hunter, kami mohon maaf atas ketidaknyamanan yang Anda alami. Mohon berkenan mengirimkan detailnya kepada kami melalui email di help@tix.id untuk pengecekan lebih lanjut. Terima kasih/Miko",2024-04-17 02:59:23,,negatif,baru download nyata lengkap bioskop
52b02df1-0f75-499f-8398-6495768550d2,Idha Aulia,https://play-lh.googleusercontent.com/a-/ALV-UjVjUEX0kfVr3N6nyyLzdXs3pdmJ42BxxxkpsgeyjuGjHenxTJ0,kece,5,0,3.7.0,2024-04-16 05:06:24,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Rina",2024-04-16 05:22:39,3.7.0,positif,kece
e48c7bc1-0657-4eb8-8c70-d3a10ca65b6c,Tabita Kaban,https://play-lh.googleusercontent.com/a-/ALV-UjW-YSjZLaCls9A9wMEmch-jTkteyCwpABznuWCgJIB8h21eR66-,Film seru apa min?,5,0,,2024-04-15 14:38:31,"Hi TIX Hunter, terima kasih atas review yang diberikan. Perihal tiket film yang tersedia di aplikasi TIX ID memiliki rating masing-masing dimana hal tersebut dapat dijadikan acuan untuk memilih film yang ingin Anda tonton. Untuk lebih jelasnya silahkan menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2024-04-16 02:43:46,,positif,film seru apa min
eb53073d-c031-476f-9e2a-40b0c19594ca,ar wanto,https://play-lh.googleusercontent.com/a-/ALV-UjVOv4D7JdsIYnQg5f3euUKSKZwYkZLpsaIH7I3oRNdU_s2GKSo,Apliksi bagus,3,0,,2024-04-15 13:55:24,"Hi TIX Hunter, terima kasih atas detail review yang diberikan, mohon lakukan perubahan bintang 5 untuk kualitas terbaik bagi TIX ID dan menjadi pilihan utama untuk pembelian tiket nonton di bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon untuk menghubungi Customer Service melalui email di help@tix.id. Terima kasih/Bagas",2024-04-16 02:44:46,,netral,apliksi bagus
46732192-50b7-4117-b20b-dc3572328cc5,Ghelby Shofia,https://play-lh.googleusercontent.com/a-/ALV-UjViRel3byqTNgXChlAJUyz-AUepC3ACeTGXtnzr8KggvBRw9UN-,Keren aja siiii,5,0,3.6.0,2024-04-15 07:16:56,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-15 07:19:03,3.6.0,positif,keren siiii
616b1650-ac9f-440f-ac0d-55661757f900,ajril amin,https://play-lh.googleusercontent.com/a-/ALV-UjUdRYT27hz5VGMNQ2-0z8aRuLMIsXPiCQkUzxufSDMSnTsYUnuY,untuk metode pembayaran mungkin bisa di tambah lagi melalui m-banking atau e wallet lain nya,3,2,3.7.0,2024-04-15 07:03:45,"Hi TIX Hunter, terima kasih atas review & saran yang diberikan. tentunya akan menjadi pertimbangan kami kedepannya. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di bioskop kesayangan Anda. Jika memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-15 07:05:53,3.7.0,netral,metode bayar mungkin tambah lalu mbanking e wallet lain
bf5d008c-2f90-4ba3-be76-f3174efc871e,Aggayofebry Andhyka,https://play-lh.googleusercontent.com/a-/ALV-UjUAyX9poNVoOEWQQfVffM_vfCqyiJZTZbKC713218Ucetrmw89L,"cukup baik aplikasi ini, saat diguna.",3,0,3.7.0,2024-04-14 12:56:48,"Hi TIX Hunter, terima kasih atas detail review yang diberikan, mohon lakukan perubahan bintang 5 untuk kualitas terbaik bagi TIX ID dan menjadi pilihan utama untuk pembelian tiket nonton di bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon untuk menghubungi Customer Service melalui email di help@tix.id. Terima kasih/Miko",2024-04-15 02:35:04,3.7.0,netral,cukup baik aplikasi guna
46058b23-d566-48d0-96a0-0c686e4c754e,IMAM saputra,https://play-lh.googleusercontent.com/a/ACg8ocLs8jb1yZT3BPHibm7CsdfQm6mwzwG9dXuaYbS5R0nx_RnRBQ=mo,Mantapss,5,0,3.7.0,2024-04-14 10:04:21,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih / Rina",2024-04-14 10:47:28,3.7.0,positif,mantapss
fd714ed0-c175-4940-b771-1f20d489f098,q_sllaaa 12,https://play-lh.googleusercontent.com/a/ACg8ocJTzritCUmOqmnHt0zxUCUiW5iOT6OdK9YfgW3ABMjcE044AQ=mo,"jadii gampang kalo mau nonton bioskop ga perlu ngantri""",4,1,3.7.0,2024-04-14 09:44:52,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih / Rina",2024-04-14 09:50:08,3.7.0,positif,jadi gampang kalo mau nonton bioskop perlu ngantri
bbe6cfbe-c16c-464c-9195-2c0a8f86547a,Liliez Bahar,https://play-lh.googleusercontent.com/a/ACg8ocLLLNK-YWQQD_PYB7B8vUH9ds1Pc-GN9u0uO4dMAvq56Nurnw=mo,Bagus sih tp syng GK bsk boking buat bsk.harus boking HR yg sama hadeh,4,0,3.7.0,2024-04-14 09:37:55,"Dear TIX Hunter, jika tiket film dijual secara pre-sale oleh pihak bioskop, maka Anda dapat melakukan pembelian untuk beberapa hari kedepan. Jika tidak, maka hanya dapat dilakukan pembelian tiket di hari yang sama. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi kami melalui email di help@tix.id. Terima kasih/Rina",2024-04-14 09:48:46,3.7.0,positif,bagus sih syng bsk boking buat bskharus boking hr sama hadeh
5247bef6-4149-4213-a493-9801c29fb882,Yenny Rahayu,https://play-lh.googleusercontent.com/a-/ALV-UjVpUEYl9EnaxR0uLIKH_E00-HtP1VHvmb_C5wCPCSY-1uUfZDL9,Mntaaaappp dan keren...,5,0,3.7.0,2024-04-13 21:13:38,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Rina",2024-04-14 03:34:46,3.7.0,positif,mntaaaappp keren
df58c806-bbd2-4827-b89c-be346c26a324,Ardiant Yudha,https://play-lh.googleusercontent.com/a-/ALV-UjWQTISvGjsBm7ZJNfx6Ugcp9iLJPsy_bFR4FTURf9KVJN2rDGB-,"Bintang 4 dulu, hanya sekedar masukan saja, tolong tambahkan fitur pembayaran via dompet digital lain, soalnya aku gak punya aplikasi dan akun dana, kalaupun ada kadang error', jadi gak bisa beli online deh, aplikasi tix id hanya untuk liat jadwal film saja, semoga komentar ku dibaca oleh admin, agar fitur pembayarannya gak cuma lewat aplikasi dana saja tapi bisa lewat pembayaran manapun, jadi kalau misalkan pembayaran di aplikasi dana error' bisa langsung ganti pembayaran lain, terimakasih",4,4,,2024-04-13 13:14:18,"Hi TIX Hunter, terima kasih atas review & saran yang diberikan. tentunya akan menjadi pertimbangan kami kedepannya. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di bioskop kesayangan Anda. Jika memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi kami melalui email di help@tix.id. Terima kasih/Rina",2024-04-14 03:36:35,,positif,bintang dulu dar masuk tolong tambah fitur bayar via dompet digital lain soal aku gak punya aplikasi akun dana kalaupun ada kadang error jadi gak beli online deh aplikasi tix id liat jadwal film moga komentar ku baca admin fitur bayar gak cuma lewat aplikasi dana lewat bayar mana jadi misal bayar aplikasi dana error langsung ganti bayar lain terimakasih
01d7e8b1-1209-4bc4-a63e-25464122fccc,wais alqorny,https://play-lh.googleusercontent.com/a-/ALV-UjXmuqe9OxCgk960T-JF6_HfQqIIMMp0pDZuocEcUIfzgR11igJC,"sangat membantu membeli tiket menonton bioskop, terimakasih",5,1,3.7.0,2024-04-13 06:16:01,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih / Bella",2024-04-13 06:31:02,3.7.0,positif,bantu beli tiket tonton bioskop terimakasih
ac415fdf-da76-4970-be6a-44fa2ec1c526,Sulthan Manaaf,https://play-lh.googleusercontent.com/a/ACg8ocJhq5EATYNEqmAR3-T--T6TgrTUX5VhBoC6dD7Am_yQMINMCQ=mo,bagusss,5,0,3.3.1,2024-04-12 18:07:51,"Hi TIX Hunter, terima kasih atas _review_ yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih / Bella",2024-04-13 03:00:45,3.3.1,positif,bagusss
f9896b7a-66d3-4ff7-ba85-b7d35ba952f1,Fransiska Bangun,https://play-lh.googleusercontent.com/a-/ALV-UjVLjiQGdeGKcolGi7vxLKO_kuLlRAC8xPZSr0Tp_QHm4SJlbUVo,pokok ke pakai aplikasi ini mantap 👍👍,5,0,3.7.0,2024-04-12 08:41:30,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-12 08:49:34,3.7.0,positif,pokok pakai aplikasi mantap
f3c7e181-d528-4d80-ada5-d5f13986afd6,Bunda 182,https://play-lh.googleusercontent.com/a/ACg8ocLtKrCmUZlYT0nHck5RoeVawuAprN8kWUtXRHvQrYeA4MxovA=mo,sangat membantu untuk yang gk mau ribet antri di loket pembelian tiket,5,3,3.7.0,2024-04-12 05:55:19,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-12 06:14:47,3.7.0,positif,bantu mau ribet antri loket beli tiket
a7c2d1f4-988e-40be-80ff-43ce52fa33a3,Marina wardani,https://play-lh.googleusercontent.com/a-/ALV-UjUYb1RNn5gGqbaCNQ_klJgj9SyNHKLOSOvFMBF5CgbNO4DCSZVk_A,"Memudahankan, tapi sayang cuman bisa pesan 8 sulit banget kalau mau pesan ramean sm temen",5,5,3.7.0,2024-04-12 05:53:20,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-12 06:16:20,3.7.0,positif,memudahankan sayang cuman pesan sulit banget mau pesan ramean sama temen
d916d1f8-b1d4-4847-b404-7922f9133151,Reno Chan,https://play-lh.googleusercontent.com/a/ACg8ocKiykp9gPCpmkUgLGZE6jjam13c9R2F1JUF80BtEF37ndrSiQ=mo,g perlu antri di loket,5,0,3.7.0,2024-04-12 03:53:56,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-12 03:56:42,3.7.0,positif,g perlu antri loket
ef48b35c-fd66-41db-8e10-74da41044699,suci maulida hidaratri,https://play-lh.googleusercontent.com/a-/ALV-UjVfSZ0chAERxXQEG-0LCV6gNMKnarPj4Smxr7lYjhTzmdw6De9z,Kalo nggak pake DANA nggak bisa beli tiketny 🥲,3,0,3.7.0,2024-04-12 03:43:06,"Hi TIX Hunter, terima kasih atas review & saran yang diberikan. tentunya akan menjadi pertimbangan kami kedepannya. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di bioskop kesayangan Anda. Jika memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-12 03:47:02,3.7.0,netral,kalo pake dana beli tiketny
9419fd81-a4cd-4793-b47e-e1af0b11a77b,Rio Dedi Finanda,https://play-lh.googleusercontent.com/a-/ALV-UjX3aen3Nr5re1OMNfhmVF_oGENwxWfuAxUa6eKMZhNpwM_5PCF8,Good mudah untuk di cari dan lokasi terdekat mudah di fahami,5,4,3.7.0,2024-04-12 02:00:16,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2024-04-12 02:21:03,3.7.0,positif,good mudah cari lokasi dekat mudah fahami
